SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
TAINWALCHM, EQ, 08-Jan-2018, 131.05, 130.05, 134.80, 125.00, 132.15, 131.15, 131.50, 13621, 17.91, 208, 8391, 61.60
TAJGVK, EQ, 08-Jan-2018, 181.40, 183.70, 202.80, 181.15, 186.15, 186.30, 191.58, 586475, 1123.57, 8200, 184739, 31.50
TAKE, EQ, 08-Jan-2018, 169.80, 170.60, 175.50, 168.30, 170.00, 170.25, 172.76, 539315, 931.70, 5690, 168863, 31.31
TALBROAUTO, EQ, 08-Jan-2018, 328.55, 330.95, 333.00, 322.10, 329.85, 329.25, 330.23, 33140, 109.44, 760, 21383, 64.52
TALWALKARS, EQ, 08-Jan-2018, 300.05, 302.55, 308.00, 299.25, 302.90, 301.85, 303.44, 176040, 534.17, 2869, 105808, 60.10
TANLA, EQ, 08-Jan-2018, 41.35, 41.80, 41.90, 39.80, 40.15, 40.15, 40.76, 836570, 340.99, 2364, 477134, 57.03
TANTIACONS, BE, 08-Jan-2018, 19.75, 20.00, 20.70, 18.90, 19.20, 19.20, 19.35, 10633, 2.06, 65, -, -
TARAJEWELS, EQ, 08-Jan-2018, 18.30, 18.80, 19.35, 18.40, 19.10, 19.10, 18.85, 366912, 69.18, 1154, 242760, 66.16
TARAPUR, EQ, 08-Jan-2018, 8.45, 8.50, 8.50, 8.05, 8.35, 8.10, 8.29, 14664, 1.21, 76, 13499, 92.06
TARMAT, EQ, 08-Jan-2018, 73.70, 74.45, 78.30, 68.05, 75.60, 76.05, 73.96, 1398903, 1034.67, 7123, 438850, 31.37
TASTYBITE, EQ, 08-Jan-2018, 9984.85, 10250.00, 10350.00, 9801.30, 10000.00, 9987.05, 9980.75, 2537, 253.21, 1088, 1338, 52.74
TATACHEM, EQ, 08-Jan-2018, 757.60, 760.00, 772.00, 754.20, 767.10, 767.10, 764.76, 1412638, 10803.26, 32198, 566139, 40.08
TATACOFFEE, EQ, 08-Jan-2018, 167.70, 168.45, 169.75, 166.50, 167.10, 167.55, 167.94, 679041, 1140.36, 4458, 282979, 41.67
TATACOMM, EQ, 08-Jan-2018, 672.20, 675.95, 681.50, 671.00, 677.00, 678.05, 676.65, 390232, 2640.52, 9946, 101100, 25.91
TATAELXSI, EQ, 08-Jan-2018, 1005.85, 1006.90, 1018.50, 1005.50, 1010.00, 1009.00, 1010.88, 317396, 3208.49, 11309, 85957, 27.08
TATAGLOBAL, EQ, 08-Jan-2018, 312.95, 314.65, 319.20, 312.20, 317.45, 317.60, 315.64, 2171903, 6855.32, 17249, 506969, 23.34
TATAINVEST, EQ, 08-Jan-2018, 893.00, 895.00, 909.95, 891.50, 895.00, 893.90, 898.01, 44689, 401.31, 2273, 23698, 53.03
TATAMETALI, EQ, 08-Jan-2018, 849.35, 852.00, 883.80, 852.00, 859.80, 859.40, 867.74, 324108, 2812.40, 9452, 129996, 40.11
TATAMOTORS, EQ, 08-Jan-2018, 431.60, 432.00, 436.20, 431.65, 432.75, 433.55, 433.92, 4635214, 20113.30, 52542, 1979731, 42.71
TATAMTRDVR, EQ, 08-Jan-2018, 253.70, 254.85, 256.30, 251.85, 254.05, 255.20, 254.10, 2819737, 7164.95, 22445, 1581494, 56.09
TATAPOWER, EQ, 08-Jan-2018, 99.55, 100.00, 100.50, 98.90, 100.05, 99.85, 99.72, 5874354, 5857.99, 19968, 2112121, 35.95
TATASPONGE, EQ, 08-Jan-2018, 1015.20, 1024.70, 1083.50, 1019.95, 1055.95, 1057.85, 1058.37, 570344, 6036.37, 15627, 143298, 25.12
TATASTEEL, EQ, 08-Jan-2018, 770.70, 777.75, 777.85, 765.00, 768.25, 768.75, 770.22, 2584335, 19905.04, 43791, 597314, 23.11
TBZ, EQ, 08-Jan-2018, 122.95, 123.10, 128.90, 122.90, 125.75, 126.35, 126.30, 874063, 1103.90, 6494, 349866, 40.03
TCFSL, N8, 08-Jan-2018, 1120.00, 1110.00, 1110.00, 1097.00, 1097.00, 1097.00, 1098.70, 23, 0.25, 2, 23, 100.00
TCI, EQ, 08-Jan-2018, 295.55, 297.00, 305.90, 293.45, 296.75, 297.25, 300.68, 96782, 291.01, 2564, 42795, 44.22
TCIDEVELOP, BE, 08-Jan-2018, 575.00, 550.05, 590.00, 550.05, 590.00, 589.25, 575.06, 783, 4.50, 43, -, -
TCIEXP, EQ, 08-Jan-2018, 575.25, 583.35, 645.00, 577.20, 592.00, 595.10, 605.70, 157879, 956.27, 2983, 105876, 67.06
TCIFINANCE, EQ, 08-Jan-2018, 29.75, 30.65, 33.60, 30.45, 32.30, 32.25, 32.17, 1211034, 389.61, 4428, 659008, 54.42
TCPLPACK, EQ, 08-Jan-2018, 699.40, 686.75, 704.85, 686.55, 698.00, 696.95, 694.43, 1161, 8.06, 75, 715, 61.58
TCS, EQ, 08-Jan-2018, 2689.20, 2700.00, 2726.85, 2681.85, 2708.80, 2714.40, 2709.74, 621110, 16830.46, 43815, 345599, 55.64
TDPOWERSYS, EQ, 08-Jan-2018, 190.40, 190.50, 198.40, 189.00, 193.00, 193.65, 195.07, 74808, 145.93, 1493, 44959, 60.10
TEAMLEASE, EQ, 08-Jan-2018, 2373.25, 2396.00, 2429.95, 2340.00, 2350.00, 2366.10, 2378.90, 6570, 156.29, 1331, 3687, 56.12
TECHIN, BE, 08-Jan-2018, 14.80, 15.45, 15.45, 14.80, 15.15, 15.10, 15.20, 5876, 0.89, 31, -, -
TECHM, EQ, 08-Jan-2018, 525.45, 520.70, 542.85, 520.70, 533.90, 536.30, 536.45, 2795379, 14995.71, 71190, 1374426, 49.17
TECHNO, EQ, 08-Jan-2018, 420.15, 423.80, 427.45, 410.50, 412.05, 418.50, 420.03, 48250, 202.66, 3081, 30775, 63.78
TECHNOFAB, BE, 08-Jan-2018, 245.60, 245.50, 251.00, 245.00, 250.00, 247.05, 248.23, 6910, 17.15, 85, -, -
TEJASNET, EQ, 08-Jan-2018, 434.85, 435.00, 445.00, 425.00, 426.10, 426.55, 435.06, 208174, 905.69, 5545, 101778, 48.89
TERASOFT, EQ, 08-Jan-2018, 70.80, 71.05, 72.00, 70.30, 70.55, 70.40, 71.16, 18695, 13.30, 288, 15030, 80.40
TEXINFRA, EQ, 08-Jan-2018, 70.15, 70.70, 73.65, 69.50, 71.50, 71.65, 71.92, 595192, 428.09, 3129, 276306, 46.42
TEXMOPIPES, BE, 08-Jan-2018, 29.85, 29.90, 30.50, 29.10, 29.25, 29.35, 29.47, 31216, 9.20, 151, -, -
TEXRAIL, EQ, 08-Jan-2018, 114.10, 114.50, 120.30, 113.80, 119.35, 119.50, 118.29, 2446772, 2894.41, 20134, 1166946, 47.69
TFCILTD, EQ, 08-Jan-2018, 157.10, 158.65, 164.50, 157.25, 163.35, 163.60, 161.74, 1102505, 1783.20, 9467, 677623, 61.46
TFL, BE, 08-Jan-2018, 15.00, 14.55, 15.35, 14.55, 14.55, 14.65, 14.67, 10095, 1.48, 40, -, -
TGBHOTELS, EQ, 08-Jan-2018, 61.85, 61.35, 65.60, 61.35, 63.50, 63.80, 63.68, 289903, 184.61, 2000, 131365, 45.31
THANGAMAYL, EQ, 08-Jan-2018, 650.00, 665.00, 665.00, 632.55, 647.00, 645.30, 651.41, 19962, 130.04, 1318, 15055, 75.42
THEMISMED, EQ, 08-Jan-2018, 671.35, 690.00, 690.00, 650.10, 655.50, 658.20, 664.95, 13458, 89.49, 790, 8544, 63.49
THERMAX, EQ, 08-Jan-2018, 1236.75, 1236.75, 1263.00, 1228.00, 1250.00, 1249.25, 1244.69, 52958, 659.16, 5546, 35206, 66.48
THIRUSUGAR, EQ, 08-Jan-2018, 59.80, 60.40, 62.70, 59.10, 60.45, 60.50, 60.64, 19243, 11.67, 152, 11555, 60.05
THOMASCOOK, EQ, 08-Jan-2018, 249.50, 251.90, 251.90, 249.00, 249.70, 249.85, 250.07, 695079, 1738.21, 3995, 633645, 91.16
THOMASCOTT, BE, 08-Jan-2018, 18.20, 18.20, 18.20, 17.30, 17.35, 17.35, 17.65, 2039, 0.36, 14, -, -
THYROCARE, EQ, 08-Jan-2018, 683.60, 692.00, 692.00, 683.80, 686.65, 686.80, 685.25, 430393, 2949.28, 2025, 423590, 98.42
TI, BE, 08-Jan-2018, 21.85, 22.90, 22.90, 21.15, 21.70, 21.95, 22.38, 316690, 70.86, 526, -, -
TIDEWATER, EQ, 08-Jan-2018, 7545.35, 7603.80, 7920.00, 7600.00, 7646.00, 7648.50, 7769.84, 7151, 555.62, 1979, 3529, 49.35
TIFIN, EQ, 08-Jan-2018, 687.40, 687.40, 702.10, 684.00, 693.05, 697.50, 692.94, 48416, 335.49, 2287, 40336, 83.31
TIIL, EQ, 08-Jan-2018, 536.20, 532.05, 539.00, 529.10, 535.00, 532.75, 534.13, 20438, 109.16, 475, 16480, 80.63
TIINDIA, EQ, 08-Jan-2018, 294.45, 299.90, 300.50, 294.00, 295.30, 294.70, 297.23, 85480, 254.07, 4381, 69901, 81.77
TIJARIA, EQ, 08-Jan-2018, 12.35, 12.95, 12.95, 12.95, 12.95, 12.95, 12.95, 80731, 10.45, 46, 80731, 100.00
TIL, EQ, 08-Jan-2018, 646.55, 658.95, 658.95, 650.00, 652.35, 654.70, 653.26, 5611, 36.65, 334, 3374, 60.13
TIMESGTY, EQ, 08-Jan-2018, 81.60, 85.65, 85.65, 85.65, 85.65, 85.65, 85.65, 7972, 6.83, 54, 5867, 73.60
TIMETECHNO, EQ, 08-Jan-2018, 215.40, 210.00, 215.40, 209.50, 212.50, 212.25, 211.48, 182008, 384.91, 3348, 117543, 64.58
TIMKEN, EQ, 08-Jan-2018, 923.55, 916.50, 932.75, 905.00, 913.00, 919.35, 919.50, 44144, 405.90, 2029, 34795, 78.82
TINPLATE, EQ, 08-Jan-2018, 272.50, 273.90, 276.00, 270.55, 271.30, 271.90, 272.96, 1060597, 2895.03, 10643, 242707, 22.88
TIPSINDLTD, BE, 08-Jan-2018, 115.20, 118.00, 118.00, 115.00, 115.10, 115.20, 116.77, 4626, 5.40, 41, -, -
TIRUMALCHM, EQ, 08-Jan-2018, 2249.35, 2272.50, 2375.00, 2254.90, 2347.95, 2345.30, 2332.95, 242093, 5647.92, 12392, 94250, 38.93
TIRUPATI, SM, 08-Jan-2018, 63.20, 62.10, 62.10, 62.05, 62.05, 62.05, 62.08, 6000, 3.72, 2, 6000, 100.00
TITAN, EQ, 08-Jan-2018, 909.70, 911.00, 930.00, 906.75, 924.70, 926.10, 920.35, 2112170, 19439.34, 52466, 513875, 24.33
TMRVL, EQ, 08-Jan-2018, 168.80, 172.40, 188.30, 168.80, 182.00, 183.10, 180.51, 507137, 915.42, 5934, 249901, 49.28
TNPETRO, EQ, 08-Jan-2018, 71.75, 72.00, 73.70, 71.55, 71.70, 71.85, 72.47, 311409, 225.68, 2583, 180903, 58.09
TNPL, EQ, 08-Jan-2018, 480.00, 481.75, 499.00, 468.10, 485.15, 487.10, 489.64, 348816, 1707.94, 10215, 124495, 35.69
TNTELE, BE, 08-Jan-2018, 2.20, 2.30, 2.30, 2.30, 2.30, 2.30, 2.30, 1, 0.00, 1, -, -
TOKYOPLAST, EQ, 08-Jan-2018, 133.65, 133.65, 133.65, 128.50, 130.70, 129.75, 130.69, 25408, 33.21, 461, 20368, 80.16
TORNTPHARM, EQ, 08-Jan-2018, 1420.75, 1412.00, 1442.55, 1412.00, 1430.00, 1433.85, 1431.48, 209934, 3005.16, 13599, 20751, 9.88
TORNTPOWER, EQ, 08-Jan-2018, 280.45, 280.00, 285.00, 279.60, 282.75, 283.75, 282.23, 1634150, 4612.02, 19357, 430447, 26.34
TOTAL, SM, 08-Jan-2018, 69.30, 67.05, 70.90, 67.05, 70.30, 70.30, 69.60, 51000, 35.50, 17, 33000, 64.71
TOUCHWOOD, SM, 08-Jan-2018, 68.50, 69.00, 73.00, 69.00, 70.00, 70.00, 70.61, 24000, 16.95, 8, 18000, 75.00
TPLPLASTEH, EQ, 08-Jan-2018, 736.30, 736.30, 748.05, 721.05, 726.00, 730.40, 731.87, 1410, 10.32, 96, 283, 20.07
TREEHOUSE, BE, 08-Jan-2018, 15.05, 14.80, 15.70, 14.50, 15.40, 15.35, 15.40, 58184, 8.96, 228, -, -
TRENT, EQ, 08-Jan-2018, 350.25, 353.80, 354.40, 342.35, 343.50, 344.20, 348.34, 145863, 508.10, 3255, 72320, 49.58
TRF, BE, 08-Jan-2018, 273.45, 280.00, 287.10, 274.00, 286.00, 286.85, 284.20, 71814, 204.09, 870, -, -
TRIDENT, EQ, 08-Jan-2018, 90.25, 90.50, 91.25, 89.60, 89.90, 89.85, 90.21, 739847, 667.44, 4118, 431245, 58.29
TRIGYN, EQ, 08-Jan-2018, 131.50, 134.50, 134.50, 129.05, 129.65, 129.85, 130.81, 108711, 142.20, 1008, 72020, 66.25
TRIL, EQ, 08-Jan-2018, 42.85, 43.50, 43.75, 42.25, 42.45, 42.35, 42.61, 356522, 151.93, 2194, 203507, 57.08
TRITURBINE, EQ, 08-Jan-2018, 132.40, 133.00, 134.65, 132.50, 133.80, 134.05, 133.95, 296731, 397.47, 4180, 203336, 68.53
TRIVENI, EQ, 08-Jan-2018, 77.85, 78.00, 80.30, 77.55, 79.15, 79.15, 79.08, 701795, 554.98, 4080, 373503, 53.22
TTKHLTCARE, EQ, 08-Jan-2018, 837.55, 840.65, 846.00, 840.00, 844.00, 843.05, 844.20, 1352, 11.41, 158, 825, 61.02
TTKPRESTIG, EQ, 08-Jan-2018, 8042.40, 8020.05, 8079.85, 7901.90, 7960.05, 7962.10, 7971.72, 3993, 318.31, 1642, 2174, 54.45
TTL, EQ, 08-Jan-2018, 129.10, 130.00, 134.50, 127.35, 130.95, 130.45, 130.86, 156415, 204.68, 2676, 51713, 33.06
TTML, BE, 08-Jan-2018, 7.00, 6.95, 7.10, 6.95, 7.05, 7.05, 7.03, 798047, 56.12, 855, -, -
TV18BRDCST, EQ, 08-Jan-2018, 63.60, 63.95, 64.90, 63.00, 64.20, 64.25, 64.15, 9496860, 6091.89, 18135, 2264077, 23.84
TVSELECT, BE, 08-Jan-2018, 399.15, 399.15, 419.10, 393.50, 419.10, 419.10, 408.64, 47527, 194.22, 939, -, -
TVSMOTOR, EQ, 08-Jan-2018, 766.95, 770.00, 770.95, 763.35, 765.90, 767.05, 767.43, 506381, 3886.12, 10756, 207821, 41.04
TVSSRICHAK, EQ, 08-Jan-2018, 3824.90, 3827.00, 3854.95, 3760.00, 3776.00, 3773.55, 3804.66, 4445, 169.12, 1142, 2818, 63.40
TVTODAY, EQ, 08-Jan-2018, 429.55, 432.80, 462.20, 432.05, 443.95, 442.35, 446.52, 307430, 1372.73, 7701, 70944, 23.08
TVVISION, BE, 08-Jan-2018, 20.80, 21.00, 21.80, 20.10, 21.80, 21.80, 21.41, 210565, 45.09, 458, -, -
TWL, EQ, 08-Jan-2018, 172.55, 170.15, 179.20, 170.15, 177.50, 177.45, 176.53, 2321685, 4098.55, 16486, 761091, 32.78
UBHOLDINGS, BZ, 08-Jan-2018, 11.75, 11.75, 12.30, 11.20, 11.80, 11.85, 11.57, 81289, 9.40, 258, -, -
UBL, EQ, 08-Jan-2018, 1151.35, 1169.00, 1169.00, 1141.30, 1152.05, 1155.55, 1156.17, 542395, 6271.00, 19663, 95469, 17.60
UCALFUEL, EQ, 08-Jan-2018, 302.30, 300.45, 307.95, 297.40, 299.20, 298.70, 301.74, 111907, 337.67, 2374, 52407, 46.83
UCOBANK, EQ, 08-Jan-2018, 32.80, 33.00, 33.20, 32.50, 32.65, 32.60, 32.83, 861259, 282.72, 2586, 374033, 43.43
UFLEX, EQ, 08-Jan-2018, 488.65, 490.80, 495.00, 484.10, 488.00, 488.00, 488.10, 139117, 679.04, 3978, 68349, 49.13
UFO, EQ, 08-Jan-2018, 517.10, 515.00, 620.00, 515.00, 538.00, 537.90, 565.69, 259300, 1466.83, 3852, 170950, 65.93
UGARSUGAR, EQ, 08-Jan-2018, 27.50, 27.80, 28.00, 27.00, 27.10, 27.15, 27.51, 219849, 60.49, 780, 135747, 61.75
UJAAS, EQ, 08-Jan-2018, 27.40, 27.80, 27.90, 27.05, 27.10, 27.15, 27.37, 1104293, 302.27, 2614, 572469, 51.84
UJJIVAN, EQ, 08-Jan-2018, 408.05, 409.00, 422.00, 404.30, 420.90, 420.85, 415.45, 2543373, 10566.56, 26156, 821359, 32.29
ULTRACEMCO, EQ, 08-Jan-2018, 4395.80, 4400.00, 4433.40, 4371.20, 4431.95, 4425.30, 4411.81, 176265, 7776.48, 26973, 117403, 66.61
UMANGDAIRY, EQ, 08-Jan-2018, 99.15, 100.90, 101.95, 94.65, 96.20, 96.85, 97.32, 448701, 436.70, 6307, 222613, 49.61
UNICHEMLAB, EQ, 08-Jan-2018, 351.30, 359.15, 382.00, 354.05, 364.05, 369.60, 367.11, 4354731, 15986.63, 39583, 1297718, 29.80
UNIENTER, EQ, 08-Jan-2018, 96.75, 98.00, 98.50, 94.15, 96.05, 96.70, 97.47, 12757, 12.43, 138, 8882, 69.62
UNIONBANK, EQ, 08-Jan-2018, 145.30, 146.10, 147.30, 144.70, 145.25, 145.65, 146.00, 2094620, 3058.17, 12998, 664776, 31.74
UNIPLY, EQ, 08-Jan-2018, 423.05, 416.95, 435.35, 416.95, 425.65, 426.60, 429.50, 17228, 74.00, 716, 11522, 66.88
UNITECH, EQ, 08-Jan-2018, 9.95, 10.10, 10.50, 9.70, 10.00, 9.95, 10.08, 62953598, 6344.20, 30009, 28077604, 44.60
UNITEDBNK, EQ, 08-Jan-2018, 18.45, 18.30, 18.80, 18.30, 18.45, 18.40, 18.53, 1030820, 190.96, 1556, 587843, 57.03
UNITEDTEA, BE, 08-Jan-2018, 459.90, 455.00, 480.00, 441.10, 450.55, 451.35, 457.60, 1439, 6.58, 44, -, -
UNITY, BE, 08-Jan-2018, 7.15, 7.25, 7.40, 6.80, 7.15, 7.30, 7.22, 161924, 11.68, 282, -, -
UNIVCABLES, EQ, 08-Jan-2018, 185.95, 186.00, 187.00, 182.20, 183.05, 183.00, 184.47, 50293, 92.78, 829, 35214, 70.02
UPL, EQ, 08-Jan-2018, 774.20, 778.25, 790.00, 778.25, 782.75, 784.35, 784.74, 1327482, 10417.26, 38065, 744999, 56.12
UPL, Q1, 08-Jan-2018, 16.15, 16.00, 16.15, 16.00, 16.15, 16.15, 16.10, 84, 0.01, 2, 84, 100.00
URJA, BE, 08-Jan-2018, 6.90, 7.20, 7.20, 7.20, 7.20, 7.20, 7.20, 100796, 7.26, 124, -, -
USHAMART, EQ, 08-Jan-2018, 25.35, 25.55, 26.80, 25.55, 26.10, 26.00, 26.23, 2659339, 697.50, 4284, 1802159, 67.77
USHERAGRO, BE, 08-Jan-2018, 8.85, 8.80, 9.00, 8.50, 8.70, 8.60, 8.75, 36514, 3.19, 83, -, -
UTIFEFRGR4, MF, 08-Jan-2018, 9.10, 9.10, 9.10, 9.02, 9.02, 9.04, 9.07, 9000, 0.82, 4, 9000, 100.00
UTINEXT50, EQ, 08-Jan-2018, 315.21, 315.00, 320.15, 315.00, 317.85, 317.59, 317.56, 2616, 8.31, 90, 1125, 43.00
UTINIFTETF, EQ, 08-Jan-2018, 1090.62, 1086.00, 1101.71, 1086.00, 1100.85, 1098.05, 1099.30, 461, 5.07, 21, 366, 79.39
UTISENSETF, EQ, 08-Jan-2018, 349.00, 350.00, 354.90, 350.00, 354.90, 354.90, 352.35, 827, 2.91, 8, 27, 3.26
UTTAMSTL, EQ, 08-Jan-2018, 21.50, 21.95, 22.05, 21.45, 22.05, 21.90, 21.70, 4092727, 888.31, 6021, 2136057, 52.19
UTTAMSUGAR, EQ, 08-Jan-2018, 146.15, 149.80, 149.80, 145.15, 147.00, 147.60, 147.51, 22320, 32.92, 313, 12463, 55.84
UVSL, EQ, 08-Jan-2018, 0.40, 0.35, 0.40, 0.35, 0.35, 0.35, 0.35, 33680663, 118.34, 1578, 25015146, 74.27
V2RETAIL, EQ, 08-Jan-2018, 479.75, 479.75, 483.45, 475.60, 480.00, 478.80, 479.64, 86528, 415.02, 3500, 33270, 38.45
VADILALIND, EQ, 08-Jan-2018, 972.55, 980.00, 995.00, 965.00, 979.00, 977.45, 981.00, 32054, 314.45, 1970, 13380, 41.74
VAIBHAVGBL, EQ, 08-Jan-2018, 708.95, 714.95, 715.00, 701.00, 704.00, 704.90, 709.38, 32804, 232.70, 349, 28834, 87.90
VAKRANGEE, EQ, 08-Jan-2018, 404.55, 404.55, 421.40, 402.60, 417.00, 419.05, 410.63, 2925434, 12012.80, 39025, 1880614, 64.28
VALUEIND, BE, 08-Jan-2018, 11.15, 11.15, 11.65, 11.00, 11.25, 11.25, 11.27, 81724, 9.21, 186, -, -
VARDHACRLC, EQ, 08-Jan-2018, 55.90, 57.80, 57.80, 56.00, 57.00, 56.25, 56.69, 78230, 44.35, 337, 60744, 77.65
VARDMNPOLY, EQ, 08-Jan-2018, 40.30, 40.80, 40.80, 39.55, 40.00, 40.10, 40.15, 63507, 25.50, 434, 45604, 71.81
VASCONEQ, EQ, 08-Jan-2018, 48.50, 49.25, 50.90, 48.55, 49.50, 49.60, 49.96, 3239948, 1618.54, 9147, 1470451, 45.39
VASWANI, EQ, 08-Jan-2018, 19.85, 20.50, 20.80, 18.60, 18.80, 19.00, 19.54, 125597, 24.54, 383, 79266, 63.11
VBL, EQ, 08-Jan-2018, 704.40, 704.40, 716.00, 696.35, 699.00, 699.05, 708.04, 222965, 1578.69, 5751, 115574, 51.84
VEDL, EQ, 08-Jan-2018, 339.55, 339.90, 341.70, 335.65, 340.20, 340.25, 338.81, 5023286, 17019.49, 40833, 1200839, 23.91
VEDL, P1, 08-Jan-2018, 10.50, 10.50, 10.55, 10.50, 10.50, 10.50, 10.50, 59358, 6.23, 109, 59258, 99.83
VENKEYS, EQ, 08-Jan-2018, 2731.75, 2759.00, 2759.00, 2651.80, 2657.00, 2659.40, 2683.81, 58569, 1571.88, 4535, 33883, 57.85
VENUSREM, EQ, 08-Jan-2018, 105.00, 107.80, 126.00, 107.05, 125.20, 125.45, 119.45, 2049655, 2448.32, 15335, 497056, 24.25
VERTOZ, SM, 08-Jan-2018, 251.65, 248.60, 252.95, 248.50, 248.50, 248.50, 249.94, 9600, 23.99, 8, 8400, 87.50
VESUVIUS, EQ, 08-Jan-2018, 1383.75, 1400.00, 1408.00, 1389.00, 1394.00, 1392.75, 1392.78, 3965, 55.22, 173, 3644, 91.90
VETO, EQ, 08-Jan-2018, 252.40, 254.75, 257.90, 251.55, 253.90, 253.85, 255.06, 137989, 351.95, 1824, 72285, 52.38
VGUARD, EQ, 08-Jan-2018, 237.85, 237.50, 241.50, 236.55, 239.70, 239.25, 239.10, 956659, 2287.33, 9795, 305014, 31.88
VHL, EQ, 08-Jan-2018, 5779.70, 5790.00, 5987.80, 5702.00, 5798.00, 5774.65, 5848.73, 3915, 228.98, 1327, 2265, 57.85
VICEROY, EQ, 08-Jan-2018, 20.30, 20.55, 21.70, 19.95, 21.25, 21.35, 21.06, 2298046, 483.97, 4509, 874790, 38.07
VIDEOIND, EQ, 08-Jan-2018, 24.85, 24.90, 26.05, 24.60, 26.05, 26.05, 25.64, 2563116, 657.17, 3534, 1831994, 71.48
VIDHIING, EQ, 08-Jan-2018, 108.85, 109.10, 109.45, 105.40, 106.85, 106.40, 106.72, 132356, 141.25, 1651, 72029, 54.42
VIJAYABANK, EQ, 08-Jan-2018, 68.00, 68.50, 69.20, 67.85, 67.90, 67.90, 68.32, 1420915, 970.79, 5720, 885979, 62.35
VIJIFIN, BE, 08-Jan-2018, 10.85, 11.35, 11.35, 11.05, 11.35, 11.25, 11.27, 179842, 20.27, 266, -, -
VIJSHAN, EQ, 08-Jan-2018, 30.60, 31.60, 31.60, 30.10, 30.80, 30.90, 30.86, 266082, 82.12, 967, 178912, 67.24
VIKASECO, EQ, 08-Jan-2018, 44.15, 44.10, 46.30, 44.10, 45.60, 45.45, 45.44, 6276360, 2851.67, 16016, 2380550, 37.93
VIMALOIL, BE, 08-Jan-2018, 13.80, 13.80, 13.80, 13.80, 13.80, 13.80, 13.80, 100, 0.01, 1, -, -
VIMTALABS, EQ, 08-Jan-2018, 173.40, 177.65, 177.65, 170.00, 171.90, 171.00, 172.12, 43547, 74.95, 750, 26779, 61.49
VINATIORGA, EQ, 08-Jan-2018, 998.75, 997.00, 1009.30, 981.10, 989.00, 991.20, 995.86, 31225, 310.96, 1358, 24689, 79.07
VINDHYATEL, EQ, 08-Jan-2018, 1291.10, 1316.90, 1317.90, 1278.10, 1292.35, 1298.55, 1298.35, 15022, 195.04, 1529, 9364, 62.34
VINYLINDIA, EQ, 08-Jan-2018, 111.60, 113.70, 114.45, 96.00, 111.55, 110.90, 111.61, 143711, 160.39, 1695, 77024, 53.60
VIPCLOTHNG, EQ, 08-Jan-2018, 98.05, 98.70, 101.20, 94.30, 97.05, 97.05, 98.18, 3943105, 3871.23, 23604, 1357704, 34.43
VIPIND, EQ, 08-Jan-2018, 352.05, 354.80, 359.50, 353.05, 355.30, 356.55, 356.27, 241424, 860.13, 5498, 94159, 39.00
VIPULLTD, EQ, 08-Jan-2018, 74.30, 74.30, 75.80, 73.30, 73.35, 73.50, 74.22, 22145, 16.43, 206, 17734, 80.08
VISAKAIND, EQ, 08-Jan-2018, 756.90, 764.00, 806.00, 746.10, 778.00, 773.90, 778.65, 238801, 1859.43, 7755, 66759, 27.96
VISASTEEL, BE, 08-Jan-2018, 20.30, 20.15, 21.30, 19.30, 21.30, 21.30, 20.92, 90098, 18.85, 286, -, -
VISHNU, BE, 08-Jan-2018, 385.30, 387.70, 390.00, 380.25, 382.25, 382.05, 385.69, 14158, 54.61, 80, -, -
VIVIDHA, EQ, 08-Jan-2018, 1.75, 1.80, 1.80, 1.70, 1.70, 1.70, 1.73, 2666673, 46.25, 744, 1476205, 55.36
VIVIMEDLAB, EQ, 08-Jan-2018, 106.00, 106.90, 108.65, 106.20, 107.70, 107.95, 107.51, 752233, 808.72, 5404, 384606, 51.13
VLSFINANCE, EQ, 08-Jan-2018, 95.65, 96.40, 97.90, 95.10, 95.70, 95.95, 96.59, 165186, 159.56, 1257, 89325, 54.08
VMART, EQ, 08-Jan-2018, 1588.80, 1600.00, 1610.00, 1566.05, 1598.50, 1583.50, 1589.10, 15322, 243.48, 1008, 9692, 63.26
VOLTAMP, EQ, 08-Jan-2018, 1116.30, 1139.00, 1140.00, 1113.25, 1128.00, 1131.40, 1126.34, 25982, 292.65, 1278, 18676, 71.88
VOLTAS, EQ, 08-Jan-2018, 646.35, 646.10, 652.80, 636.00, 639.55, 638.65, 642.89, 899786, 5784.64, 15770, 375161, 41.69
VRLLOG, EQ, 08-Jan-2018, 428.85, 430.00, 438.50, 427.00, 430.00, 429.40, 431.70, 72478, 312.89, 1859, 36791, 50.76
VSCL, SM, 08-Jan-2018, 130.00, 128.90, 132.00, 127.00, 127.00, 127.00, 129.11, 24000, 30.99, 8, 21000, 87.50
VSSL, EQ, 08-Jan-2018, 176.35, 175.10, 178.00, 171.45, 173.00, 172.85, 174.58, 34765, 60.69, 527, 23348, 67.16
VSTIND, EQ, 08-Jan-2018, 3205.20, 3174.10, 3234.95, 3174.10, 3180.10, 3192.55, 3198.48, 867, 27.73, 334, 606, 69.90
VSTTILLERS, EQ, 08-Jan-2018, 2621.55, 2698.00, 2700.00, 2621.55, 2690.00, 2692.20, 2681.12, 18281, 490.14, 1678, 13227, 72.35
